total_account_count,total_income,total_product_count,total_profit,CA,AE,SG,AU,JP,SA,MX,active_months,status_code,packages_encoded,registration_source_encoded
2,274,474,1,1,1,0,0,0,0,0,14,1,0,3
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
2,913,1125,121,1,1,0,0,0,0,0,13,1,0,5
1,0,2574,0,0,0,0,0,1,0,0,13,1,0,4
5,1847,22902,283,1,1,1,1,1,0,0,13,1,2,4
4,0,0,0,1,0,0,1,1,0,1,13,1,0,4
0,0,0,0,0,0,0,0,0,0,0,13,1,0,1
1,0,136,0,0,1,0,0,0,0,0,13,1,0,5
4,18162,0,2507,1,0,0,1,1,0,1,13,1,0,5
1,0,1376,0,0,1,0,0,0,0,0,13,1,0,5
6,66769,0,7873,1,1,1,1,1,0,1,13,1,0,5
0,0,0,0,0,0,0,0,0,0,0,13,1,0,3
2,2230,8344,464,0,1,0,0,1,0,0,13,1,1,5
2,0,57,0,1,0,0,0,0,0,1,13,1,0,4
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
1,0,0,0,0,1,0,0,0,0,0,13,1,0,5
1,0,0,0,0,1,0,0,0,0,0,13,1,0,5
4,13363,24657,2257,0,1,0,1,1,0,1,13,1,2,4
3,37,234,7,1,0,0,0,1,0,1,13,1,0,0
0,0,0,0,0,0,0,0,0,0,0,13,1,0,5
3,75,3776,-33,1,1,0,0,0,0,1,13,1,0,3
0,0,0,0,0,0,0,0,0,0,0,13,1,0,5
2,0,0,0,1,0,0,0,0,0,1,13,1,0,5
4,0,2585,0,1,0,0,1,1,0,1,13,1,0,4
2,307,966,19,1,0,0,0,0,0,1,13,1,0,4
2,0,0,0,1,0,0,0,0,0,1,13,1,0,5
2,0,1985,0,1,0,0,0,0,0,1,13,1,0,5
5,6716,6220,1220,1,0,1,1,0,1,1,13,1,1,1
1,0,0,0,0,0,0,0,1,0,0,13,1,0,4
3,0,4819,0,1,1,0,0,0,0,1,13,1,0,5
2,297,2182,127,1,0,0,0,0,0,1,13,1,0,5
2,7205,7145,742,1,0,0,0,0,0,1,13,1,1,4
3,55312,9440,7260,0,1,0,0,1,0,1,13,1,1,5
1,0,0,0,0,1,0,0,0,0,0,13,1,0,5
1,0,290,0,0,1,0,0,0,0,0,13,1,0,5
2,866,124,79,1,0,0,0,0,0,1,13,1,0,4
2,12181,0,927,1,0,0,0,1,0,0,13,1,0,3
1,0,535,0,0,1,0,0,0,0,0,13,1,0,5
1,0,0,0,1,0,0,0,0,0,0,13,1,0,4
3,17702,1995,2012,1,0,0,1,0,0,1,13,1,0,5
1,0,0,0,0,0,0,0,1,0,0,13,1,0,4
4,833,0,110,1,1,0,0,1,0,1,13,1,0,0
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
2,0,53,0,1,0,0,0,0,0,1,13,1,0,4
1,0,0,0,1,0,0,0,0,0,0,13,1,0,4
2,0,297,0,1,0,0,0,0,0,1,13,1,0,4
1,0,308,0,1,0,0,0,0,0,0,13,1,0,1
1,0,0,0,0,1,0,0,0,0,0,13,1,0,5
3,0,4756,0,0,0,0,1,1,0,1,13,1,0,4
2,68,4066,7,0,1,1,0,0,0,0,13,1,0,1
2,0,0,0,1,0,0,0,0,0,1,13,1,0,5
2,0,1,0,1,0,0,0,0,0,1,13,1,0,4
3,1315,4570,266,0,1,1,0,1,0,0,13,1,0,4
1,0,0,0,0,0,0,0,1,0,0,13,1,0,4
3,0,0,0,1,1,0,0,0,0,0,13,1,0,1
0,0,0,0,0,0,0,0,0,0,0,13,1,0,5
4,21120,3872,3144,1,0,0,1,1,0,1,13,1,0,3
1,0,91,0,0,0,0,0,1,0,0,13,1,0,5
1,465,9,44,1,0,0,0,0,0,0,13,1,0,5
2,145,306,22,1,0,0,0,0,0,1,13,1,0,5
2,103,1098,5,0,1,0,0,0,0,1,13,1,0,5
3,332,6642,38,1,1,0,0,0,0,1,13,1,1,4
1,0,245,0,1,0,0,0,0,0,0,13,1,0,5
2,0,1689,0,1,0,0,0,0,0,1,13,1,0,5
4,0,25,0,1,1,0,0,1,0,1,13,1,0,4
1,0,85,0,1,0,0,0,0,0,0,13,0,0,3
4,121970,20247,19848,1,1,0,0,1,0,1,13,0,2,5
3,8058,25,1172,1,1,0,0,0,0,1,13,1,0,1
1,327,4219,14,0,1,0,0,0,0,0,13,1,0,5
1,0,596,0,0,0,0,0,0,0,1,13,1,0,4
3,0,6,0,0,1,0,1,1,0,0,13,1,0,5
2,0,101,0,1,0,0,0,0,0,1,13,1,0,4
2,0,0,0,0,0,0,1,1,0,0,13,1,0,5
2,37,401,2,1,0,0,0,0,0,1,13,1,0,4
2,0,607,0,1,0,0,0,0,0,1,13,1,0,4
4,5217,255,611,1,1,1,0,0,0,1,13,1,0,3
2,0,43,0,1,0,0,0,0,0,1,13,1,0,4
13,8594,4318,960,1,1,1,1,1,1,1,13,1,0,3
6,8281,0,1043,1,1,1,1,1,0,1,13,0,0,4
0,0,9663,0,0,0,0,0,0,0,0,13,1,1,4
2,3499,0,354,1,0,0,0,0,0,1,13,1,0,4
1,0,956,0,0,0,0,0,1,0,0,13,1,0,4
1,0,648,0,1,0,0,0,0,0,0,13,1,0,4
3,0,56,0,1,1,0,0,0,0,1,13,0,0,0
1,0,0,0,1,0,0,0,0,0,0,13,1,0,1
3,4972,0,613,1,0,0,0,1,0,1,13,1,0,4
2,0,174,0,1,0,0,0,0,0,1,13,1,0,4
2,324,1050,47,1,0,0,0,0,0,1,13,1,0,4
2,0,991,0,0,1,0,0,1,0,0,13,1,0,4
3,2495,4195,136,1,1,0,0,0,0,1,13,1,0,5
2,0,263,0,1,0,0,0,0,0,1,13,1,0,4
1,0,394,0,1,0,0,0,0,0,0,13,1,0,4
2,31933,0,4138,1,0,0,0,0,0,1,13,1,0,4
2,987,7859,125,0,1,0,0,0,1,0,13,0,1,3
3,1395,0,173,1,0,0,1,0,0,1,13,1,0,2
6,0,0,0,1,1,1,1,1,0,1,13,1,0,0
2,916,0,113,1,0,0,0,0,0,1,13,1,0,4
8,10382,11841,1897,1,1,0,0,1,1,1,13,0,2,0
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
4,1819,8261,280,1,1,0,1,1,0,0,13,1,1,4
3,0,26,0,1,1,0,0,0,0,1,13,1,0,4
3,1276,4810,96,1,1,0,0,0,0,1,13,1,0,4
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
1,1007,0,115,1,0,0,0,0,0,0,13,1,0,4
2,212,0,0,1,1,0,0,0,0,0,13,1,0,5
1,0,1541,0,0,0,0,0,1,0,0,13,0,0,4
3,395,3190,36,1,0,0,0,1,0,1,13,1,0,5
2,634,108,83,1,0,0,0,0,0,1,13,0,0,3
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
2,622,2987,18,1,0,0,0,0,0,1,13,1,0,5
3,0,0,0,1,0,0,1,0,0,1,13,1,0,4
2,1434,10027,387,0,0,0,0,1,0,1,13,1,2,4
2,907,236,102,1,0,0,0,0,0,1,13,1,0,5
3,234,7691,152,1,1,0,0,0,0,1,13,1,1,4
2,0,0,0,1,0,0,0,0,0,1,13,1,0,5
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
2,282,4064,26,1,0,0,0,0,0,1,13,1,0,4
2,6518,0,545,1,0,0,0,0,0,1,13,1,0,1
1,0,196,0,1,0,0,0,0,0,0,13,1,0,5
3,58,1722,9,1,0,0,1,0,0,1,13,1,0,4
3,506,2776,77,1,1,0,0,0,0,1,13,1,0,4
5,774,2710,371,1,1,0,1,1,0,1,13,1,0,4
2,161,3512,23,1,0,0,0,0,0,1,13,1,0,4
1,664,80,13,0,1,0,0,0,0,0,13,1,0,3
1,0,3,0,1,0,0,0,0,0,0,13,0,0,4
2,340,0,42,1,0,0,0,0,0,1,13,1,0,0
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
3,1052,2261,105,0,1,0,1,1,0,0,13,1,0,5
2,0,285,0,1,1,0,0,0,0,0,13,1,0,5
3,0,0,0,0,0,0,1,1,0,1,13,1,0,4
4,9798,0,1038,1,1,0,0,1,0,1,13,1,0,4
1,15208,7076,1202,1,0,0,0,0,0,0,13,1,1,3
4,1572,2588,219,0,1,1,0,0,1,0,13,1,0,3
4,0,1501,0,1,0,0,1,1,0,1,13,1,0,4
2,454,364,-30,1,0,0,0,0,0,1,13,0,0,0
2,0,250,0,1,0,0,0,0,0,1,13,1,0,4
13,613,313,56,1,0,0,1,1,0,1,13,1,0,5
3,1378,2354,121,1,1,0,0,0,0,1,13,1,0,4
0,0,1244,0,0,0,0,0,0,0,0,13,1,0,5
4,0,201,0,1,1,1,0,0,0,1,13,1,0,1
2,2465,1433,387,1,0,0,0,0,0,1,13,1,0,4
2,2307,0,327,1,0,0,0,0,0,1,13,1,0,2
1,0,0,0,1,0,0,0,0,0,0,13,1,0,5
2,677,1081,17,1,1,0,0,0,0,0,13,1,0,3
4,5932,1983,704,1,0,0,1,1,0,1,13,1,0,4
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
1,2054,45607,380,0,1,0,0,0,0,0,13,1,3,4
1,0,672,0,1,0,0,0,0,0,0,13,0,0,5
3,328,0,28,1,0,1,0,0,0,1,13,1,0,5
3,1396,0,165,1,0,0,0,1,0,1,13,1,0,4
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
1,0,296,0,1,0,0,0,0,0,0,13,1,0,4
2,0,898,0,1,0,0,0,0,0,1,13,1,0,4
5,876,3421,105,1,1,1,0,0,0,1,13,1,0,5
2,1099,0,137,1,0,0,0,0,0,1,13,1,0,4
1,424,3689,21,0,1,0,0,0,0,0,13,1,0,1
1,0,0,0,1,0,0,0,0,0,0,13,1,0,4
2,248,1399,38,1,0,0,0,0,0,1,13,1,0,5
2,22736,7467,1273,0,1,0,1,0,0,0,13,1,1,5
2,0,1180,0,1,0,0,0,0,0,1,13,1,0,4
2,0,65,0,1,0,0,0,0,0,1,13,1,0,4
4,1841,0,40,1,1,1,0,0,0,1,13,1,0,4
3,93,3906,14,1,1,0,0,0,0,1,13,1,0,4
2,0,2,0,0,1,0,0,1,0,0,13,1,0,4
1,0,2035,0,1,0,0,0,0,0,0,13,0,0,5
2,1014,3640,147,1,0,0,0,0,0,1,13,1,0,4
3,91,3085,7,1,1,0,0,0,0,1,13,1,0,4
1,0,0,0,1,0,0,0,0,0,0,13,1,0,4
2,0,2402,0,1,0,0,0,0,0,1,13,1,0,4
3,0,345,0,1,1,0,0,0,0,1,13,1,0,1
0,0,0,0,0,0,0,0,0,0,0,13,1,0,5
1,0,1994,0,0,1,0,0,0,0,0,13,1,0,5
4,1527,4739,226,1,0,0,1,1,0,1,13,1,0,1
4,4874,0,706,1,0,0,0,1,0,1,13,1,0,5
3,5537,6085,634,1,1,0,0,0,0,1,13,1,1,4
6,23895,33,4271,1,1,0,1,1,1,1,13,0,0,0
2,95,553,16,1,0,0,0,0,0,1,13,1,0,4
1,0,0,0,1,0,0,0,0,0,0,13,1,0,4
3,0,0,0,1,0,0,0,1,0,1,13,1,0,5
2,1150,146,140,1,0,0,0,0,0,1,13,1,0,5
3,1450,0,209,1,0,1,0,0,0,1,13,1,0,5
2,0,742,0,1,0,0,0,0,0,1,13,1,0,4
2,385,0,44,1,0,0,0,0,0,1,13,1,0,4
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
2,1314,0,212,1,0,0,0,0,0,1,13,1,0,5
3,0,0,0,0,0,0,1,1,0,1,13,1,0,1
2,104,1,8,1,0,0,1,0,0,0,13,1,0,5
2,4522,0,601,1,0,0,0,0,0,1,13,1,0,4
2,0,269,0,1,0,0,0,0,0,1,13,1,0,4
4,0,435,0,1,0,0,1,1,0,1,13,1,0,4
2,0,745,0,1,0,0,0,0,0,1,13,1,0,4
14,334,0,69,1,1,1,1,0,0,1,13,1,0,3
0,0,7108,0,0,0,0,0,0,0,0,13,0,1,0
1,0,884,0,0,0,0,0,1,0,0,13,1,0,4
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
3,415,3405,61,1,1,0,0,0,0,1,13,1,0,4
3,814,0,127,1,1,0,0,0,0,1,13,1,0,4
3,0,0,0,0,0,0,1,1,0,1,13,1,0,4
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
1,0,50,0,1,0,0,0,0,0,0,13,1,0,1
2,0,0,0,0,0,0,1,0,0,1,13,1,0,4
1,0,2996,0,1,0,0,0,0,0,0,13,0,0,3
2,3340,2977,714,0,1,1,0,0,0,0,13,1,0,1
4,1005,0,123,1,0,0,1,1,0,1,13,1,0,4
6,2112,1897,406,0,1,1,1,1,0,1,13,1,0,0
6,0,2494,0,1,1,0,1,1,1,1,13,1,0,0
2,0,691,0,1,0,0,0,0,0,1,13,1,0,5
4,0,1303,0,1,1,1,0,0,0,1,13,1,0,4
4,228,2117,30,1,0,0,1,1,0,1,13,1,0,0
1,0,0,0,0,0,0,0,0,0,1,13,1,0,4
2,0,267,0,1,0,0,0,0,0,1,13,1,0,4
3,119,0,0,1,1,0,0,0,0,1,13,1,0,4
6,6572,1744,771,1,1,1,1,1,0,1,13,1,0,4
2,5119,0,471,0,0,0,1,1,0,0,13,1,0,1
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
2,0,639,0,1,0,0,0,0,0,1,13,1,0,4
1,218,0,34,0,1,0,0,0,0,0,13,1,0,5
3,509,11552,107,1,1,0,0,0,0,1,13,1,2,4
3,1004,1676,139,1,1,0,0,0,0,1,13,1,0,4
2,1575,0,177,1,0,0,0,0,0,1,13,1,0,4
4,1492,0,287,1,0,0,0,1,0,1,13,1,0,5
6,25564,23311,3148,1,1,1,1,1,0,1,13,1,2,0
1,0,5,0,1,0,0,0,0,0,0,13,1,0,1
2,0,55,0,1,1,0,0,0,0,0,13,1,0,1
2,0,550,0,1,0,0,0,0,0,1,13,1,0,4
4,30231,20352,3621,0,1,1,1,1,0,0,13,0,2,3
2,0,1429,0,1,0,0,0,0,0,1,13,1,0,4
3,5148,1482,711,1,1,0,0,0,0,1,13,1,0,5
3,4003,0,486,1,1,0,0,0,0,1,13,1,0,4
3,9308,0,1050,0,0,0,0,0,0,0,13,1,0,5
2,0,210,0,1,0,0,0,0,0,1,13,1,0,4
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
0,0,1,0,0,0,0,0,0,0,0,13,0,0,5
2,6527,2582,727,1,0,0,0,0,0,1,13,1,0,4
3,655,2082,75,1,1,0,0,0,0,1,13,1,0,4
1,141,3021,10,0,1,0,0,0,0,0,13,1,0,5
8,154380,48071,24475,1,1,0,0,1,1,1,13,0,3,5
2,0,2042,0,1,0,0,0,0,0,1,13,1,0,4
4,82,154,5,1,1,0,1,0,0,1,13,0,0,1
2,173,2472,30,1,0,0,0,0,0,1,13,1,0,4
3,94,408,8,1,1,0,0,0,0,1,13,1,0,4
2,0,0,0,0,1,0,0,0,0,0,13,1,0,1
4,43,158,6,1,1,0,0,1,0,1,13,1,0,1
3,0,0,0,0,0,0,1,1,0,1,13,1,0,5
6,0,1806,0,1,1,1,1,1,0,1,13,1,0,5
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
2,2755,0,305,1,0,0,0,0,0,1,13,1,0,4
6,3379,4369,507,1,1,1,1,1,0,1,13,1,0,0
5,7846,3782,957,1,1,1,0,1,0,1,13,0,0,0
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
2,0,375,0,1,0,0,0,0,0,1,13,1,0,4
2,79,496,12,1,0,0,0,0,0,1,13,1,0,4
2,0,0,0,1,0,0,0,0,0,1,13,1,0,5
2,0,0,0,1,0,0,0,0,0,1,13,1,0,0
2,40,2877,6,1,0,0,0,0,0,1,13,1,0,4
2,1689,3349,145,1,0,0,0,0,0,1,13,0,0,4
1,481,0,68,1,0,0,0,0,0,0,13,1,0,1
1,0,362,0,1,0,0,0,0,0,0,13,0,0,5
2,1368,0,187,1,0,0,0,0,0,1,13,1,0,0
2,670,0,82,1,0,0,0,0,0,1,13,1,0,4
2,82,2587,8,1,0,0,0,0,0,1,13,1,0,4
2,674,0,55,1,0,0,0,0,0,1,13,1,0,4
1,0,41,0,1,0,0,0,0,0,0,13,0,0,5
4,1252,1380,167,1,1,1,0,0,0,1,13,1,0,4
4,8482,0,1121,1,1,1,0,0,0,1,13,1,0,4
2,2289,1258,173,1,0,0,0,0,0,1,13,1,0,4
6,4447,0,584,1,1,1,1,1,0,1,13,0,0,4
0,0,10,0,0,0,0,0,0,0,0,13,0,0,5
2,0,146,0,1,0,0,0,0,0,1,13,1,0,4
4,4013,3751,425,1,1,0,0,1,0,1,13,1,0,4
2,91,744,11,1,0,0,0,0,0,1,13,1,0,4
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
3,777,1504,90,1,0,1,0,0,0,1,13,1,0,4
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
2,0,1878,0,1,0,0,0,0,0,1,13,1,0,4
2,2575,0,250,1,0,0,0,0,0,1,13,1,0,4
1,527,85,50,1,0,0,0,0,0,0,13,1,0,4
0,0,0,0,0,0,0,0,0,0,0,13,1,0,5
0,0,0,0,0,0,0,0,0,0,0,13,1,0,5
2,0,0,0,0,1,0,0,1,0,0,13,1,0,5
1,765,0,72,1,0,0,0,0,0,0,13,1,0,5
3,0,0,0,1,1,0,0,0,0,1,13,1,0,0
2,237,1867,30,1,0,0,0,0,0,1,13,1,0,4
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
3,57492,3133,7413,1,1,0,0,0,0,1,13,0,0,4
2,0,0,0,1,0,0,0,0,0,1,13,1,0,5
2,1464,1133,263,0,0,0,1,1,0,0,13,1,0,0
2,78,0,9,1,0,0,0,0,0,1,13,1,0,4
3,0,0,0,0,0,0,1,1,0,1,13,1,0,4
2,0,2,0,1,0,0,0,0,0,1,13,1,0,4
2,1814,3441,282,0,0,0,0,1,0,1,13,0,0,4
2,279,2339,40,1,0,0,0,0,0,1,13,1,0,4
3,2040,0,328,1,1,0,0,0,0,1,13,1,0,4
3,1192,0,131,1,1,0,0,0,0,1,13,1,0,4
1,112,2792,18,0,0,1,0,0,0,0,13,1,0,1
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
5,6899,2,840,1,1,1,0,1,0,1,13,1,0,4
2,207,239,34,1,0,0,0,0,0,1,13,1,0,4
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
2,281,501,62,1,0,0,0,0,0,1,13,1,0,4
1,0,0,0,0,0,0,0,1,0,0,13,1,0,5
1,34,0,1,1,0,0,0,0,0,0,13,0,0,3
3,281,750,33,1,1,0,0,0,0,1,13,1,0,4
0,0,0,0,0,0,0,0,0,0,0,13,1,0,4
2,1734,0,251,1,0,0,0,0,0,1,13,1,0,5
1,82,669,7,0,1,0,0,0,0,0,13,1,0,5
2,0,1252,0,0,1,1,0,0,0,0,13,1,0,5
4,1019,0,141,1,1,0,0,1,0,1,13,1,0,5
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
2,0,522,0,1,0,0,0,0,0,1,13,1,0,5
3,138,682,18,0,0,0,1,1,0,1,13,1,0,4
6,11106,0,1675,1,1,1,1,1,0,1,13,1,0,4
6,2730,0,369,1,1,1,1,1,0,1,13,1,0,3
3,12792,2090,1752,1,1,0,0,0,0,1,13,1,0,4
4,0,0,0,1,0,0,1,1,0,1,13,1,0,4
2,0,211,0,1,0,0,0,0,0,1,13,1,0,4
3,0,0,0,0,0,0,1,1,0,1,13,1,0,4
3,0,0,0,0,0,0,1,1,0,1,13,1,0,4
4,4338,0,461,1,0,0,1,1,0,1,13,1,0,2
5,3419,0,691,1,1,0,1,1,0,1,13,1,0,4
2,102,4262,10,1,0,0,0,0,0,1,13,1,0,4
3,1152,1659,142,1,0,0,1,0,0,1,13,1,0,4
6,17008,6339,1793,1,1,1,1,1,0,1,13,1,1,0
4,5963,214,959,1,1,1,0,0,0,1,13,1,0,5
1,139,1646,7,1,0,0,0,0,0,0,13,1,0,5
0,0,69,0,0,0,0,0,0,0,0,13,0,0,5
6,5916,0,679,1,1,1,1,1,0,1,13,1,0,0
1,0,0,0,1,0,0,0,0,0,0,13,1,0,4
2,763,1545,25,1,0,0,0,0,0,1,13,1,0,4
1,0,0,0,1,0,0,0,0,0,0,13,1,0,3
4,0,373,0,1,1,0,0,1,0,1,13,1,0,4
1,198,1,0,1,0,0,0,0,0,0,13,1,0,5
4,7868,2492,1101,1,1,1,0,0,0,1,13,1,0,4
2,395,513,13,1,0,0,0,0,0,1,13,1,0,4
4,7972,4300,853,1,0,0,1,1,0,1,13,1,0,1
1,0,411,0,0,1,0,0,0,0,0,13,1,0,5
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
2,1017,2828,87,1,1,0,0,0,0,0,13,0,0,0
0,0,389,0,0,0,0,0,0,0,0,13,0,0,1
3,0,0,0,1,0,0,1,0,0,1,13,1,0,0
4,2269,1251,287,1,1,0,0,1,0,1,13,1,0,4
2,5859,3609,519,1,0,0,0,0,0,1,13,1,0,4
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
0,0,0,0,0,0,0,0,0,0,0,13,1,0,4
1,9839,0,700,1,0,0,0,0,0,0,13,1,0,4
2,5304,0,369,1,0,0,0,0,0,1,13,1,0,1
3,2087,372,192,1,0,0,1,0,0,1,13,1,0,5
3,964,0,253,1,0,0,1,0,0,1,13,1,0,5
3,3409,0,423,1,1,0,0,0,0,1,13,1,0,4
2,0,576,0,1,0,0,0,0,0,1,13,1,0,4
2,451,3544,34,1,0,0,0,0,0,1,13,1,0,5
2,0,0,0,1,0,0,0,0,0,1,13,1,0,5
3,0,128,0,1,1,0,0,0,0,1,13,1,0,1
2,836,0,75,1,0,0,0,0,0,1,13,1,0,4
6,4270,0,699,1,1,1,1,1,0,1,13,0,0,4
5,2787,0,284,1,1,0,1,1,0,1,13,1,0,4
2,28777,90,3341,1,0,0,0,0,0,1,13,1,0,1
4,0,143,0,1,0,0,1,0,0,0,13,1,0,3
2,1481,0,123,1,0,0,0,0,0,1,13,1,0,5
3,1084,0,120,1,0,0,1,0,0,1,13,1,0,4
2,0,9,0,1,0,0,0,0,0,1,13,0,0,4
0,0,1619,0,0,0,0,0,0,0,0,13,0,0,1
4,2159,34,257,1,1,1,0,0,0,1,13,1,0,4
1,52,1390,7,0,1,0,0,0,0,0,13,1,0,5
2,324,3000,44,1,0,0,0,0,0,1,13,1,0,4
3,0,502,0,1,1,0,0,0,0,1,13,0,0,4
5,1000,1937,86,1,1,0,1,1,0,1,13,1,0,4
1,0,0,0,0,0,0,0,0,0,1,13,1,0,4
3,6992,0,1028,1,1,0,0,0,0,1,13,1,0,4
5,1474,0,251,1,1,0,1,1,0,1,13,1,0,4
5,4318,1601,406,1,1,1,1,0,0,1,13,0,0,3
1,0,0,0,0,1,0,0,0,0,0,13,1,0,4
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
2,0,259,0,1,0,0,0,0,0,1,13,1,0,4
4,8059,3829,983,1,0,1,0,1,0,1,13,1,0,4
3,3641,21787,558,1,0,0,0,1,0,1,13,1,2,1
3,1626,2158,175,1,1,0,0,0,0,1,13,1,0,0
6,1017,0,127,1,1,1,1,1,0,0,13,1,0,1
1,0,0,0,1,0,0,0,0,0,0,13,1,0,3
1,0,28,0,0,1,0,0,0,0,0,13,0,0,5
1,0,61,0,1,0,0,0,0,0,0,13,1,0,1
4,93,1664,13,1,0,0,1,1,0,1,13,1,0,4
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
2,0,519,0,1,0,0,0,0,0,1,13,1,0,4
2,0,702,0,1,0,0,0,0,0,1,13,1,0,3
4,11995,7390,1555,1,1,0,0,1,0,1,13,1,1,5
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
2,0,1429,0,1,0,0,0,0,0,1,13,1,0,4
2,0,29,0,1,0,0,0,0,0,1,13,1,0,4
5,24654,4265,3339,1,1,1,0,1,0,1,13,0,0,5
6,16427,12515,2763,1,1,0,1,1,0,1,13,0,2,3
2,1245,0,189,1,0,0,0,0,0,1,13,1,0,5
0,0,4053,0,0,0,0,0,0,0,0,13,1,0,5
2,19868,47058,2370,0,0,1,0,1,0,0,13,1,3,4
8,16388,16229,1634,1,1,1,1,1,0,1,13,1,2,4
0,0,48488,0,0,0,0,0,0,0,0,13,1,3,0
2,30,249,3,1,0,0,0,0,0,1,13,1,0,4
2,0,0,0,1,0,0,0,0,0,1,13,1,0,4
1,2671,2695,501,0,1,0,0,0,0,0,13,0,0,5
2,201,901,23,1,0,0,0,0,0,1,13,1,0,4
2,45,0,7,1,0,0,0,0,0,1,13,1,0,4
3,6922,3874,1180,1,0,0,0,1,0,1,13,1,0,1
2,2178,0,185,1,0,0,0,0,0,1,13,1,0,5
1,0,1506,0,0,0,0,0,0,0,0,13,0,0,1
2,0,113,0,1,0,0,0,0,0,0,13,1,0,4
2,7589,5100,14,1,1,0,0,0,0,0,13,1,1,3
2,1958,0,171,1,0,0,0,0,0,1,12,1,0,4
5,0,185,0,1,1,0,1,1,0,0,12,1,0,5
0,0,0,0,0,0,0,0,0,0,0,12,1,0,4
2,0,148,0,1,0,0,0,0,0,1,12,1,0,4
1,134,0,14,1,0,0,0,0,0,0,12,1,0,4
1,37,1412,0,1,0,0,0,0,0,0,12,1,0,5
2,25,1824,4,1,0,0,0,0,0,1,12,1,0,4
3,0,0,0,0,0,0,1,1,0,1,12,1,0,4
2,0,0,0,1,0,0,0,0,0,1,12,1,0,4
2,86,137,3,1,0,0,0,0,0,1,12,1,0,4
2,601,0,48,1,0,0,0,0,0,1,12,1,0,5
2,4008,2632,641,1,0,0,0,0,0,1,12,0,0,4
2,0,2,0,1,0,0,0,0,0,1,12,1,0,4
2,0,228,0,1,0,0,0,0,0,1,12,1,0,4
7,4702,0,351,1,1,1,1,1,0,1,12,1,0,5
2,0,0,0,1,0,0,0,0,0,1,12,1,0,4
2,0,466,0,1,0,0,0,0,0,1,12,1,0,4
6,418,0,30,1,1,1,1,1,0,1,12,1,0,0
1,382,0,31,1,0,0,0,0,0,0,12,1,0,1
3,7003,9060,1528,1,1,0,0,0,0,1,12,1,1,4
2,0,0,0,1,0,0,0,0,0,1,12,1,0,4
3,8906,2632,1517,1,1,0,0,0,0,1,12,1,0,4
5,19505,0,2488,1,1,0,1,1,0,1,12,1,0,4
2,599,3221,110,1,0,0,0,0,0,1,12,1,0,4
3,0,0,0,1,0,0,0,1,0,1,12,1,0,4
0,0,0,0,0,0,0,0,0,0,0,12,1,0,0
2,1304,212,165,1,0,0,0,0,0,1,12,1,0,4
2,0,0,0,0,0,0,1,0,0,1,12,1,0,0
5,62,1379,7,1,1,1,0,1,0,1,12,1,0,4
2,7363,0,727,1,0,0,0,0,0,1,12,1,0,4
6,1098,770,110,1,1,1,1,1,0,1,12,1,0,4
2,0,0,0,1,0,0,0,0,0,1,12,1,0,4
5,9146,11293,970,1,1,1,1,0,0,1,12,1,2,0
1,0,0,0,0,0,0,0,1,0,0,12,1,0,5
15,11639,21278,1521,1,1,1,1,1,0,1,12,0,2,0
3,253,37,29,1,0,1,0,0,0,1,12,1,0,5
2,0,0,0,1,0,0,0,0,0,1,12,1,0,4
1,0,142,0,1,0,0,0,0,0,0,12,1,0,1
10,22616,8534,3333,1,1,1,1,1,1,1,12,0,1,0
2,0,0,0,1,0,0,0,0,0,1,12,1,0,4
2,756,2,69,1,0,0,0,0,0,1,12,1,0,1
2,0,0,0,1,0,0,0,0,0,1,12,1,0,4
2,4591,0,480,1,0,0,0,0,0,1,12,0,0,3
